/home/basti/code/dvarapandita/data/jna114_sa4:0	[437] [caturthaḥ paricchedaḥ]	caturTa JJ Case=Nom|Number=1|Gender=Masc # paricCeda NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:341	[454,22] ekānekatvayoḥ siddhāv ekatvaṃ siddham eva tat |	eka PPX Case=Cpd # anekatva NC Case=Gen|Number=2|Gender=Neut # sidDi NC Case=Loc|Number=1|Gender=Fem # ekatva NC Case=Nom|Number=1|Gender=Neut # siD PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # eva CEM # tad PRD Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:342	[454,23] iti nāmaikabhāvaḥ syāc citrākāre 'pi cetasi ||	iti CQT # nAman NC Case=Cpd # eka PPX Case=Cpd # BAva NC Case=Nom|Number=1|Gender=Masc # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # citrAkAra NC Case=Loc|Number=1|Gender=Masc # api CX # cetas NC Case=Loc|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:343	[454,24] citrākāre ekānekākāre (102a) rūpe ity ayam apy arthaḥ | cetasi nāma syānn ajāte	citrAkAra NC Case=Loc|Number=1|Gender=Masc # eka PPX Case=Cpd # aneka JJ Case=Cpd # AkAra NC Case=Loc|Number=1|Gender=Neut # rUpa NC Case=Loc|Number=1|Gender=Neut # iti CQT # idam PRD Case=Nom|Number=1|Gender=Masc # api CX # arTa NC Case=Nom|Number=1|Gender=Masc # cetas NC Case=Loc|Number=1|Gender=Neut # nAma CX # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # na CNG # ajAta JJ Case=Loc|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:344	[454,25] jaṭe ekabhāvo 'pi, na tv ekabhāva eva | na hi nīlaṃ catusraṃ (caturasraṃ) na nīlam iti yuktam |	jaw NC Case=Dat|Number=1|Gender=Masc # eka PPX Case=Cpd # BAva NC Case=Nom|Number=1|Gender=Masc # api CX # na CNG # tu CCD # eka PPX Case=Cpd # BAva NC Case=Nom|Number=1|Gender=Masc # eva CEM # na CNG # hi CX # nIla JJ Case=Nom|Number=1|Gender=Neut # catusram CX # caturasra JJ Case=Nom|Number=1|Gender=Neut # na CNG # nIla JJ Case=Nom|Number=1|Gender=Neut # iti CQT # yuj PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP #
/home/basti/code/dvarapandita/data/jna114_sa4:345	[454,26] athavā,	aTavA CX #
/home/basti/code/dvarapandita/data/jna114_sa4:346	[455,1] naikaṃ citraṃ virodhena virodhaś ca na darśanāt |	na CNG # eka PPX Case=Acc|Number=1|Gender=Masc # citra JJ Case=Acc|Number=1|Gender=Masc # viroDa NC Case=Ins|Number=1|Gender=Masc # viroDa NC Case=Nom|Number=1|Gender=Masc # ca CCD # na CNG # darSana NC Case=Abl|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:347	[455,2] iti nāmaikabhāvaḥ syāc citrākārasya cetasaḥ ||	iti CQT # nAman NC Case=Cpd # eka PPX Case=Cpd # BAva NC Case=Nom|Number=1|Gender=Masc # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # citrAkAra NC Case=Gen|Number=1|Gender=Masc # cetas NC Case=Gen|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:348	[455,3] anekavyavahāro 'pi tarhi syāt | yadi prayojanam asti ko nivārayati? yathā	aneka JJ Case=Cpd # vyavahAra NC Case=Nom|Number=1|Gender=Masc # api CX # tarhi CX # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # yadi CSB # prayojana NC Case=Nom|Number=1|Gender=Neut # as V Tense=Pres|Mood=Ind|Person=3|Number=Sing # ka PRQ Case=Nom|Number=1|Gender=Masc # nivAray V Tense=Pres|Mood=Ind|Person=3|Number=Sing # yaTA CCM #
/home/basti/code/dvarapandita/data/jna114_sa4:349	[455,4] hy eko bhagavān ucyate, tathā catvāri vaiśāradyāni, dvāṃtrillakṣaṇānītyādi dṛśyate eveti	hi CX # eka PPX Case=Nom|Number=1|Gender=Masc # Bagavant NC Case=Nom|Number=1|Gender=Masc # vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # taTA CX # catur NUM Case=Nom|Number=3|Gender=Neut # vESAradya NC Case=Nom|Number=3|Gender=Neut # dvAMtrin JJ Case=Cpd # lakzaNa NC Case=Nom|Number=3|Gender=Neut # ityAdi JJ Case=Nom|Number=1|Gender=Neut # dRS V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # eva CEM # iti CQT #
/home/basti/code/dvarapandita/data/jna114_sa4:350	[455,5] kā kṣatir asmākam? bhavatas tu svavadhāya kṛtyotthāpanam etat | nanv evaṃ parahetudūṣaṇam astu,	ka PRQ Case=Nom|Number=1|Gender=Fem # kzati NC Case=Nom|Number=1|Gender=Fem # mad PPR Case=Gen|Number=3|Gender= # Bavat JJ Case=Gen|Number=1|Gender=Masc # tu CCD # sva JJ Case=Cpd # vaDa NC Case=Dat|Number=1|Gender=Masc # kR CGDA VerbForm=Abs # utTApana NC Case=Nom|Number=1|Gender=Neut # etad PRD Case=Nom|Number=1|Gender=Neut # nanu CX # evam CX # para PPX Case=Cpd # hetu NC Case=Cpd # dUzaNa NC Case=Nom|Number=1|Gender=Neut # as V Tense=Pres|Mood=Imp|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna114_sa4:351	[455,6] svābhimatacitrādvaitasiddhis tu katham, pratyakṣapratikṣiptatvād ekatāyāḥ, nīlapītayoḥ pratibhāsaṃkarāt?	sva JJ Case=Cpd # aBiman PPP Case=Cpd|VerbForm=PPP # citra JJ Case=Abl|Number=1|Gender=Neut # vEta NC Case=Cpd # sidDi NC Case=Nom|Number=1|Gender=Fem # tu CCD # kaTam CX # pratyakza NC Case=Cpd # pratikzip PPP Case=Cpd|VerbForm=PPP # tva NC Case=Abl|Number=1|Gender=Neut # eka PPX Case=Cpd # tA NC Case=Gen|Number=1|Gender=Fem # nIla JJ Case=Cpd # pIta NC Case=Gen|Number=2|Gender=Neut # pratiBA NC Case=Cpd # saMkara NC Case=Abl|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:352	[455,7] yad apy aśakyavivecanatvam uktaṃ tad api samānasāmagrījanyatvenāvyabhicāranimittaṃ	yad PRL Case=Nom|Number=1|Gender=Neut # api CX # aSakya JJ Case=Cpd # vivecana NC Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # vac PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # tad PRD Case=Nom|Number=1|Gender=Neut # api CX # samAna JJ Case=Cpd # sAmagrI NC Case=Cpd # jan KDG Case=Cpd|VerbForm=Ger # tva NC Case=Ins|Number=1|Gender=Neut # avyaBicAra NC Case=Cpd # nimitta NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:353	[455,8] bhedahetuḥ, buddhirūpatvāt tu samudāya ekadeśo vā na gocaraḥ parasyeti kim ekatvam	Beda NC Case=Cpd # hetu NC Case=Nom|Number=1|Gender=Masc # budDi NC Case=Cpd # rUpa NC Case=Cpd # tva NC Case=Abl|Number=1|Gender=Neut # tu CCD # samudAya NC Case=Nom|Number=1|Gender=Masc # eka PPX Case=Cpd # deSa NC Case=Nom|Number=1|Gender=Masc # vA CCD # na CNG # gocara JJ Case=Nom|Number=1|Gender=Masc # para PPX Case=Gen|Number=1|Gender=Masc # iti CQT # kim CX # ekatva NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:354	[455,9] astu?	as V Tense=Pres|Mood=Imp|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna114_sa4:355	[455,10] aupacārikam ekatvaṃ vivekāśaktitau yadi |	OpacArika JJ Case=Nom|Number=1|Gender=Neut # ekatva NC Case=Nom|Number=1|Gender=Neut # viveka NC Case=Cpd # aSakti NC Case=Loc|Number=1|Gender=Fem # yadi CSB #
/home/basti/code/dvarapandita/data/jna114_sa4:356	[455,11] vyāpakānupalambhasyāsiddhiḥ satyaṃ kathaṃ bhavet ||	vyApaka JJ Case=Cpd # anupalamBa NC Case=Gen|Number=1|Gender=Neut # asidDi NC Case=Nom|Number=1|Gender=Fem # satya NC Case=Nom|Number=1|Gender=Neut # kaTam CX # BU V Tense=Pres|Mood=Opt|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna114_sa4:357	[455,12] yac cedam ucyate, ekatvanāntarīyakaḥ pratibhāsa iti, tad apy ayuktam,	yad PRL Case=Nom|Number=1|Gender=Neut # ca CCD # idam PRD Case=Nom|Number=1|Gender=Neut # vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # ekatvana NC Case=Cpd # antarIyaka JJ Case=Nom|Number=1|Gender=Masc # pratiBAsa NC Case=Nom|Number=1|Gender=Masc # iti CQT # tad PRD Case=Nom|Number=1|Gender=Neut # api CX # ayukta JJ Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:358	[455,13] deśavyāptyā hi nirbhāso na caikasya bhaved ayam |	deSa NC Case=Cpd # vyApti NC Case=Ins|Number=1|Gender=Fem # hi CX # nirBAsa NC Case=Nom|Number=1|Gender=Masc # na CNG # ca CCD # eka PPX Case=Gen|Number=1|Gender=Masc # BU V Tense=Pres|Mood=Opt|Person=3|Number=Sing # idam PRD Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:359	[455,14] tadbhedanāntarīyatvam apy ābhāsasya kiṃ na vaḥ ||	tad PRD Case=Cpd # Bedana NC Case=Cpd # antarIya JJ Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # api CX # ABAsa NC Case=Gen|Number=1|Gender=Masc # ka PRQ Case=Nom|Number=1|Gender=Neut # na CNG # tvad PPR Case=Gen|Number=3|Gender= #
/home/basti/code/dvarapandita/data/jna114_sa4:360	[455,15] abhedanāntarīyatvaṃ yathābhāsasya dṛśyate |	aBedana NC Case=Cpd # antarIya NC Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # yaTABAsa NC Case=Gen|Number=1|Gender=Masc # dRS V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna114_sa4:361	[455,16] nīlapītāditantratvam evaṃ bhedaḥ sa eva ca ||	nIla JJ Case=Cpd # pIta JJ Case=Cpd # Adi NC Case=Cpd # tantra NC Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # evam CX # Beda NC Case=Nom|Number=1|Gender=Masc # tad PRD Case=Nom|Number=1|Gender=Masc # eva CEM # ca CCD #
/home/basti/code/dvarapandita/data/jna114_sa4:362	[455,17] tasmāt,	tasmAt CX #
/home/basti/code/dvarapandita/data/jna114_sa4:363	[455,18] vyāṭivrīṭākaraṃ kṣāradadhnor ekatvaśāsanam |	vyAwivrIwa NC Case=Cpd # Akara NC Case=Nom|Number=1|Gender=Neut # kzAra NC Case=Cpd # daDi NC Case=Gen|Number=2|Gender=Neut # eka PPX Case=Cpd # tva NC Case=Cpd # SAsana NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:364	[455,19] tad eva kiṃ na bhavato guṭagorasakāriṇaḥ ||	tad PRD Case=Nom|Number=1|Gender=Neut # eva CEM # ka PRQ Case=Nom|Number=1|Gender=Neut # na CNG # Bavat JJ Case=Gen|Number=1|Gender=Masc # guwagorasa NC Case=Cpd # kArin JJ Case=Gen|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:365	[455,20] atrocyate,	atra CAD # vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna114_sa4:366	[455,21] iyatā yadi bhedo 'pi kathyate 'stīti kā kṣatiḥ |	iyat JJ Case=Ins|Number=1|Gender=Masc # yadi CSB # Beda NC Case=Nom|Number=1|Gender=Masc # api CX # kaTay V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # as V Tense=Pres|Mood=Ind|Person=3|Number=Sing # iti CQT # ka PRQ Case=Nom|Number=1|Gender=Fem # kzati NC Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna114_sa4:367	[455,22] ayogasya vyavacchedenaiktam anantaram (vyavacchedenaitaduktam anantaram) ||	ayoga NC Case=Gen|Number=1|Gender=Masc # vyavacCeda NC Case=Ins|Number=1|Gender=Masc # Ekta JJ Case=Acc|Number=1|Gender=Neut # anantara JJ Case=Acc|Number=1|Gender=Neut # vyavacCeda NC Case=Ins|Number=1|Gender=Masc # etad PRD Case=Nom|Number=1|Gender=Neut # anantaram CX #
/home/basti/code/dvarapandita/data/jna114_sa4:368	[455,23] tathaiva citrādvaitaṃ ca mukhyam ity api darśitam |	taTA CX # eva CEM # citra JJ Case=Cpd # advEta NC Case=Nom|Number=1|Gender=Neut # ca CCD # muKya JJ Case=Nom|Number=1|Gender=Neut # iti CQT # api CX # darSay PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP #
/home/basti/code/dvarapandita/data/jna114_sa4:369	[455,24] anyathā hy ekam eva syāc citratvaṃ nopapattimat ||	anyaTA CX # hi CX # eka PPX Case=Nom|Number=1|Gender=Neut # eva CEM # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # citra JJ Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # na CNG # upapattimat JJ Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:370	[456,1] parasparavirodhena rūpasaṃkarabhīrave |	paraspara PRC Case=Cpd # viroDa NC Case=Ins|Number=1|Gender=Masc # rUpa NC Case=Cpd # saMkara NC Case=Cpd # BIru JJ Case=Dat|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:371	[456,2] avaśyaṃ kathyam ekatvaṃ nirbhāsāt tyajyatāṃ bhidā ||	avaSyam CX # kaTay KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # ekatva NC Case=Nom|Number=1|Gender=Neut # nirBAsa NC Case=Abl|Number=1|Gender=Masc # tyaj V Tense=Pres|Mood=Imp|Voice=Pass|Person=3|Number=Sing # BidA NC Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna114_sa4:372	[456,3] nirbhāse sati bhinnatvam abhedo vā tadākṛteḥ |	nirBAsa NC Case=Loc|Number=1|Gender=Masc # as KDP Case=Loc|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # Bid PPP Case=Cpd|VerbForm=PPP # tva NC Case=Nom|Number=1|Gender=Neut # aBeda NC Case=Nom|Number=1|Gender=Masc # vA CCD # tad PRD Case=Cpd # AkRti NC Case=Gen|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:373	[456,4] nānekatve ca nirbhāsas tasmād ekatvam eva sat ||	na CNG # anekatva NC Case=Loc|Number=1|Gender=Neut # ca CCD # nirBAsa NC Case=Nom|Number=1|Gender=Masc # tasmAt CX # ekatva NC Case=Nom|Number=1|Gender=Neut # eva CEM # as KDP Case=Nom|Number=1|Gender=Neut|Tense=Pres|VerbForm=Part #
/home/basti/code/dvarapandita/data/jna114_sa4:374	[456,5] deśavyāptir anekasya jaṭasyaivopapadyate |	deSa NC Case=Cpd # vyApti NC Case=Nom|Number=1|Gender=Fem # aneka JJ Case=Gen|Number=1|Gender=Neut # jawA NC Case=Gen|Number=1|Gender=Neut # eva CEM # upapad V Tense=Pres|Mood=Ind|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna114_sa4:375	[456,6] svasaṃvedyasya tu katham ekaikapratibhāsane ||	sva JJ Case=Cpd # saMvid KDG Case=Gen|Number=1|Gender=Neut|VerbForm=Ger # tu CCD # kaTam CX # ekEka PRC Case=Cpd # pratiBAsana NC Case=Loc|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:376	[456,7] nīlapītāditantratvaṃ tathāstu na tad eva bhit |	nIla JJ Case=Cpd # pIta JJ Case=Cpd # Adi NC Case=Cpd # tantra NC Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # taTA CX # as V Tense=Pres|Mood=Imp|Person=3|Number=Sing # na CNG # tad PRD Case=Nom|Number=1|Gender=Neut # eva CEM # Bid NC Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna114_sa4:377	[456,8] ekasya svīkṛtasyaiva tathotpatteḥ svahetutaḥ ||	eka PPX Case=Gen|Number=1|Gender=Masc # svIkR PPP Case=Gen|Number=1|Gender=Masc|VerbForm=PPP # eva CEM # taTA CX # utpatti NC Case=Gen|Number=1|Gender=Fem # sva JJ Case=Cpd # hetu NC Case=Abl|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:378	[456,9] ekatāsvīkṛtaṃ yadvan na bhedasvīkṛtaṃ tathā |	ekatAsvIkR PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # yadvat CX # na CNG # Beda NC Case=Cpd # svIkR PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # taTA CX #
/home/basti/code/dvarapandita/data/jna114_sa4:379	[456,10] dvitīyasyāpratībhāsād abhidaiva vaśīkṛtam ||	dvitIya JJ Case=Gen|Number=1|Gender=Masc # apratIBAsa JJ Case=Abl|Number=1|Gender=Masc # aBidEva CX # vaSIkR PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP #
/home/basti/code/dvarapandita/data/jna114_sa4:380	[456,11] mitho virodhapakṣe ca na dvitīyāvalambanam |	miTas CX # viroDa NC Case=Cpd # pakza NC Case=Loc|Number=1|Gender=Masc # ca CCD # na CNG # dvitIya JJ Case=Cpd # avalambana NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:381	[456,12] virodhānabhyupāye 'pi citrādvaitaṃ prasādhitam ||	viroDa NC Case=Cpd # anaByupAya NC Case=Loc|Number=1|Gender=Masc # api CX # citra JJ Case=Abl|Number=1|Gender=Masc # vA CCD # etad PRD Case=Acc|Number=1|Gender=Masc # prasADay PPP Case=Acc|Number=1|Gender=Masc|VerbForm=PPP #
/home/basti/code/dvarapandita/data/jna114_sa4:382	[456,13] tan nāśakyavivekatvaṃ dhiyām advaitasādhanam |	tad PRD Case=Nom|Number=1|Gender=Neut # na CNG # a CNG # Sakya JJ Case=Cpd # viveka NC Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # DI NC Case=Loc|Number=1|Gender=Fem # advEta NC Case=Cpd # sADana NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:383	[456,14] ekasaṃvittisiddhe 'smiṃs tad evaikatvam ucyate ||	eka PPX Case=Cpd # saMvitti NC Case=Cpd # siD PPP Case=Loc|Number=1|Gender=Neut|VerbForm=PPP # smi NC Case=Nom|Number=1|Gender=Fem # tad PRD Case=Nom|Number=1|Gender=Neut # eva CEM # ekatva NC Case=Nom|Number=1|Gender=Neut # vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna114_sa4:384	[456,15] atreti nāmaikabhāvaḥ syād iti ko 'rthaḥ? etad aśakyavivecanatvam ekatvam ity arthaḥ |	atra CAD # iti CQT # nAman NC Case=Cpd # eka PPX Case=Cpd # BAva NC Case=Nom|Number=1|Gender=Masc # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # iti CQT # ka PRQ Case=Nom|Number=1|Gender=Masc # arTa NC Case=Nom|Number=1|Gender=Masc # etad PRD Case=Nom|Number=1|Gender=Neut # aSakya JJ Case=Cpd # vivecana NC Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # ekatva NC Case=Nom|Number=1|Gender=Neut # iti CQT # arTa NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:385	[456,16] tad evam ekabhāvo hy asyānyathaivānyathā dhiyaḥ |	tad PRD Case=Nom|Number=1|Gender=Neut # evam CX # eka PPX Case=Cpd # BAva NC Case=Nom|Number=1|Gender=Masc # hi CX # idam PRD Case=Gen|Number=1|Gender=Masc # anyaTA CX # eva CEM # anyaTA CX # DI NC Case=Gen|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna114_sa4:386	[456,17] idaṃ vastubalāyatamaruciḥ kvopayoginī ||	idam PRD Case=Nom|Number=1|Gender=Neut # vastu NC Case=Cpd # balAyatama JJ Case=Cpd # ruci NC Case=Nom|Number=1|Gender=Fem # kva CX # upayogin JJ Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna114_sa4:387	[456,18] bāhye sati dhiyo grāhyam iva bhinnaṃ śiteḥ (102b) sitam |	bAhya JJ Case=Loc|Number=1|Gender=Neut # as KDP Case=Loc|Number=1|Gender=Neut|Tense=Pres|VerbForm=Part # DI NC Case=Gen|Number=1|Gender=Fem # grah KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # iva CCM # Bid PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # SA PPP Case=Ins|Number=3|Gender=Masc|VerbForm=PPP # sita JJ Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:388	[456,19] tadaikyavādī nigrāhyo bāhyaiṣī bāhyaviplavāt ||	tadA CAD # Ekya NC Case=Cpd # vAdin JJ Case=Nom|Number=1|Gender=Masc # nigrah KDG Case=Nom|Number=1|Gender=Masc|VerbForm=Ger # bAhya JJ Case=Cpd # ezin JJ Case=Nom|Number=1|Gender=Masc # bAhya JJ Case=Cpd # viplava NC Case=Abl|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:389	[456,20] etenābhedena pratyakṣapratikṣepaḥ prayuktaḥ ||	etad PRD Case=Ins|Number=1|Gender=Masc # aBeda NC Case=Ins|Number=1|Gender=Masc # pratyakza JJ Case=Cpd # pratikzepa NC Case=Nom|Number=1|Gender=Masc # prayuj PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP #
/home/basti/code/dvarapandita/data/jna114_sa4:390	[456,21] kiṃ ca,	ka PRQ Case=Nom|Number=1|Gender=Neut # ca CCD #
/home/basti/code/dvarapandita/data/jna114_sa4:391	[456,22] adhyakṣam eva hi bhinatti śiteḥ sitaṃ cet?	aDyakza NC Case=Acc|Number=1|Gender=Masc # eva CEM # hi CX # Bid V Tense=Pres|Mood=Ind|Person=3|Number=Sing # SA PPP Case=Ins|Number=3|Gender=Masc|VerbForm=PPP # sita JJ Case=Nom|Number=1|Gender=Neut # ced CX #
/home/basti/code/dvarapandita/data/jna114_sa4:392	[456,23] tadbhidyamānam athavābhidam eva bhindyāt |	tad PRD Case=Nom|Number=1|Gender=Neut # Bid KDP Case=Nom|Number=1|Gender=Neut|Tense=Pres|Voice=Pass|VerbForm=Part # aTavA CX # aBiBida NC Case=Nom|Number=1|Gender=Neut # eva CEM # Bid V Tense=Pres|Mood=Opt|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna114_sa4:393	[456,24] bhede 'nyaleśam api neti kuto bhinattu	Beda NC Case=Loc|Number=1|Gender=Masc # nyaleSa NC Case=Nom|Number=1|Gender=Neut # api CX # na CNG # iti CQT # kutas CX # Bid V Tense=Pres|Mood=Imp|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna114_sa4:394	[456,25] bhindyād abhedi mana ity api kasya śakyam ||	Bid V Tense=Pres|Mood=Opt|Person=3|Number=Sing # aBedin JJ Case=Nom|Number=1|Gender=Neut # manas NC Case=Nom|Number=1|Gender=Neut # iti CQT # api CX # ka PRQ Case=Gen|Number=1|Gender=Masc # Sakya JJ Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:395	[457,1] bahir api hi bhidyamānaiva buddhir arthān bhinatti | na cātra buddhisvarūpe pramāṇāntarāṇām	bahis CX # api CX # hi CX # Bid KDP Case=Nom|Number=1|Gender=Fem|Tense=Pres|Voice=Pass|VerbForm=Part # eva CEM # budDi NC Case=Nom|Number=1|Gender=Fem # arTa NC Case=Acc|Number=3|Gender=Masc # Bid V Tense=Pres|Mood=Ind|Person=3|Number=Sing # na CNG # ca CCD # atra CAD # budDi NC Case=Cpd # svarUpa NC Case=Loc|Number=1|Gender=Neut # pramANa NC Case=Cpd # antara JJ Case=Gen|Number=3|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:396	[457,2] avakāśaḥ svasaṃvedanād anyatra | tac caikaṃ bhinatti ceti vyāhatam | bahis tu	avakASa NC Case=Nom|Number=1|Gender=Masc # sva JJ Case=Cpd # saMvedana NC Case=Abl|Number=1|Gender=Neut # anyatra CX # tad PRD Case=Acc|Number=1|Gender=Neut # ca CCD # eka PPX Case=Acc|Number=1|Gender=Neut # Bid V Tense=Pres|Mood=Ind|Person=3|Number=Sing # ca CCD # iti CQT # vyAhan PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # bahis CX # tu CCD #
/home/basti/code/dvarapandita/data/jna114_sa4:397	[457,3] nirākārapakṣe 'bhidyamānāpi buddhir arthakriyādibhedena dṛḍhīkṛtād bhinnasvarūpagrahaṇābhimānāt	nirAkAra JJ Case=Cpd # pakza NC Case=Loc|Number=1|Gender=Masc # Bid KDP Case=Nom|Number=1|Gender=Fem|Tense=Pres|Voice=Pass|VerbForm=Part # api CX # budDi NC Case=Nom|Number=1|Gender=Fem # arTa NC Case=Cpd # kriyA NC Case=Cpd # Adi NC Case=Cpd # Beda NC Case=Ins|Number=1|Gender=Masc # dRXIkR PPP Case=Abl|Number=1|Gender=Masc|VerbForm=PPP # Bid PPP Case=Cpd|VerbForm=PPP # svarUpa NC Case=Cpd # grahaNa NC Case=Cpd # aBimAna NC Case=Abl|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:398	[457,4] arthān bhindyāt | saṃvedanaṃ tu svadharma eva svabhāvātmā nīlapītayor na bhidyate |	arTa NC Case=Acc|Number=3|Gender=Masc # Bid V Tense=Pres|Mood=Opt|Person=3|Number=Sing # saMvedana NC Case=Acc|Number=1|Gender=Neut # tu CCD # svaDarma NC Case=Nom|Number=1|Gender=Masc # eva CEM # svaBAva NC Case=Cpd # Atman NC Case=Nom|Number=1|Gender=Masc # nIla JJ Case=Cpd # pIta JJ Case=Gen|Number=2|Gender=Masc # na CNG # Bid V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna114_sa4:399	[457,5] bhinatti caitāv iti mahat sāhasam | pratyātmaṃ bhidyamānaṃ tu bhindyāt | kevalam anyānyavārtāvirahāt	Bid V Tense=Pres|Mood=Ind|Person=3|Number=Sing # ca CCD # etad PRD Case=Acc|Number=2|Gender=Masc # iti CQT # mahat JJ Case=Acc|Number=1|Gender=Neut # sAhasa NC Case=Acc|Number=1|Gender=Neut # pratyAtmam CX # Bid KDP Case=Acc|Number=1|Gender=Neut|Tense=Pres|Voice=Pass|VerbForm=Part # tu CCD # Bid V Tense=Pres|Mood=Opt|Person=3|Number=Sing # kevalam CX # anya PPX Case=Cpd # anya PPX Case=Cpd # vArttA NC Case=Cpd # viraha NC Case=Abl|Number=1|Gender=Masc #
